interaction_id,customer_id,product_id,interaction_type,interaction_score,rating,quantity,timestamp
INT0004336,CUST00213,PROD00192,view,0.145,,1,2025-08-06
INT0004337,CUST00213,PROD00224,view,0.104,,1,2025-06-10
INT0004338,CUST00213,PROD00242,view,0.119,,1,2026-02-05
INT0004339,CUST00213,PROD00249,view,0.092,,1,2025-06-25
INT0004340,CUST00213,PROD00001,cart,0.612,,1,2026-01-02
INT0004341,CUST00213,PROD00139,view,0.143,,1,2025-10-06
INT0004342,CUST00213,PROD00157,wishlist,0.374,,1,2025-05-05
INT0004343,CUST00213,PROD00139,view,0.152,,1,2026-03-13
INT0004344,CUST00213,PROD00087,wishlist,0.363,,1,2025-07-18
INT0004345,CUST00213,PROD00140,view,0.085,,1,2025-09-19
INT0004346,CUST00213,PROD00139,purchase,1.0,,1,2025-02-28
INT0004347,CUST00213,PROD00039,view,0.09,,1,2025-08-14
INT0004348,CUST00213,PROD00111,view,0.136,,1,2025-09-27
INT0004349,CUST00213,PROD00240,purchase,1.0,,1,2026-01-06
INT0004350,CUST00213,PROD00239,view,0.118,,1,2026-07-30
INT0004351,CUST00213,PROD00180,purchase,1.0,,1,2026-02-26
INT0004352,CUST00215,PROD00132,wishlist,0.377,,1,2025-01-12
INT0004353,CUST00215,PROD00014,purchase,0.956,,2,2025-02-11
INT0004354,CUST00215,PROD00132,purchase,1.0,,1,2025-02-17
INT0004355,CUST00216,PROD00156,view,0.103,,1,2025-05-01
INT0004356,CUST00216,PROD00247,wishlist,0.376,,1,2025-06-15
INT0004357,CUST00216,PROD00235,wishlist,0.37,,1,2026-03-12
INT0004358,CUST00216,PROD00235,rating,0.875,3.0,1,2026-06-22
INT0004359,CUST00216,PROD00010,view,0.094,,1,2025-02-08
INT0004360,CUST00216,PROD00073,view,0.126,,1,2025-04-13
INT0004361,CUST00216,PROD00135,cart,0.616,,1,2025-09-14
INT0004362,CUST00216,PROD00193,purchase,0.97,,1,2026-07-12
INT0004363,CUST00216,PROD00193,purchase,1.0,,1,2026-01-22
INT0004364,CUST00216,PROD00077,wishlist,0.415,,1,2026-01-02
INT0004365,CUST00216,PROD00082,wishlist,0.397,,1,2025-10-08
INT0004366,CUST00216,PROD00177,cart,0.676,,1,2025-09-03
INT0004367,CUST00216,PROD00012,rating,0.92,4.0,1,2026-01-09
INT0004368,CUST00216,PROD00235,wishlist,0.322,,1,2026-05-14
INT0004369,CUST00216,PROD00113,purchase,1.0,,1,2025-01-30
INT0004370,CUST00216,PROD00005,view,0.05,,1,2025-05-26
INT0004371,CUST00216,PROD00158,view,0.053,,1,2025-12-21
INT0004372,CUST00216,PROD00240,view,0.05,,1,2025-05-11
INT0004373,CUST00216,PROD00162,purchase,1.0,,2,2026-05-18
INT0004374,CUST00216,PROD00031,view,0.123,,1,2025-01-07
INT0004375,CUST00216,PROD00090,wishlist,0.367,,1,2026-04-25
INT0004376,CUST00216,PROD00117,view,0.091,,1,2025-09-23
INT0004377,CUST00216,PROD00073,purchase,1.0,,1,2026-05-27
INT0004378,CUST00216,PROD00134,view,0.097,,1,2026-03-09
INT0004379,CUST00216,PROD00162,purchase,1.0,,1,2025-12-14
INT0004380,CUST00216,PROD00100,rating,0.933,4.0,1,2025-07-16
INT0004381,CUST00216,PROD00243,purchase,1.0,,1,2026-05-02
INT0004382,CUST00216,PROD00191,view,0.112,,1,2025-12-08
INT0004383,CUST00216,PROD00019,cart,0.718,,1,2025-03-05
INT0004384,CUST00216,PROD00019,view,0.079,,1,2026-03-02
INT0004385,CUST00217,PROD00248,view,0.146,,1,2025-06-11
INT0004386,CUST00217,PROD00225,view,0.078,,1,2025-12-06
INT0004387,CUST00217,PROD00182,cart,0.662,,1,2025-11-28
INT0004388,CUST00217,PROD00183,purchase,1.0,,1,2026-07-30
INT0004389,CUST00217,PROD00007,view,0.087,,1,2025-05-06
INT0004390,CUST00217,PROD00230,view,0.101,,1,2025-06-24
INT0004391,CUST00217,PROD00093,purchase,1.0,,1,2025-08-07
INT0004392,CUST00217,PROD00105,purchase,0.877,,1,2025-08-15
INT0004393,CUST00217,PROD00061,purchase,0.978,,1,2025-05-06
INT0004394,CUST00217,PROD00079,view,0.098,,1,2026-01-03
INT0004395,CUST00217,PROD00051,purchase,1.0,,3,2025-04-08
INT0004396,CUST00217,PROD00159,purchase,1.0,,1,2025-06-10
INT0004397,CUST00217,PROD00086,cart,0.558,,1,2026-06-20
INT0004398,CUST00217,PROD00192,rating,0.997,4.0,1,2025-05-19
INT0004399,CUST00217,PROD00051,purchase,1.0,,1,2026-04-19
INT0004400,CUST00217,PROD00013,view,0.07,,1,2026-07-17
INT0004401,CUST00217,PROD00223,purchase,1.0,,1,2025-07-26
INT0004402,CUST00217,PROD00028,purchase,0.958,,1,2025-12-21
INT0004403,CUST00217,PROD00211,cart,0.67,,1,2025-01-05
INT0004404,CUST00218,PROD00111,rating,0.827,4.0,1,2025-05-13
INT0004405,CUST00218,PROD00149,view,0.072,,1,2026-03-22
INT0004406,CUST00218,PROD00043,cart,0.547,,1,2025-11-23
INT0004407,CUST00218,PROD00018,purchase,0.96,,1,2026-05-19
INT0004408,CUST00218,PROD00170,view,0.099,,1,2025-10-10
INT0004409,CUST00218,PROD00208,purchase,1.0,,1,2026-02-18
INT0004410,CUST00218,PROD00241,view,0.134,,1,2025-04-28
INT0004411,CUST00218,PROD00238,purchase,1.0,,2,2026-02-11
INT0004412,CUST00218,PROD00185,cart,0.565,,1,2026-05-20
INT0004413,CUST00218,PROD00021,purchase,0.909,,1,2025-12-19
INT0004414,CUST00218,PROD00071,cart,0.595,,1,2026-03-19
INT0004415,CUST00218,PROD00137,rating,0.724,3.0,1,2025-07-09
INT0004416,CUST00218,PROD00038,purchase,0.987,,1,2025-05-30
INT0004417,CUST00218,PROD00168,cart,0.554,,1,2025-07-29
INT0004418,CUST00218,PROD00041,wishlist,0.287,,1,2025-10-25
INT0004419,CUST00219,PROD00164,wishlist,0.327,,1,2025-01-20
INT0004420,CUST00219,PROD00067,wishlist,0.403,,1,2026-07-09
INT0004421,CUST00219,PROD00097,view,0.066,,1,2025-05-24
INT0004422,CUST00219,PROD00058,view,0.061,,1,2026-07-01
INT0004423,CUST00219,PROD00186,wishlist,0.277,,1,2025-01-23
INT0004424,CUST00219,PROD00044,view,0.105,,1,2026-07-10
INT0004425,CUST00219,PROD00035,purchase,1.0,,1,2026-07-08
INT0004426,CUST00219,PROD00132,wishlist,0.321,,1,2026-03-17
INT0004427,CUST00219,PROD00008,view,0.097,,1,2026-03-16
INT0004428,CUST00219,PROD00036,cart,0.577,,1,2025-05-17
INT0004429,CUST00219,PROD00074,purchase,0.939,,1,2025-08-29
INT0004430,CUST00219,PROD00200,cart,0.67,,1,2025-10-17
INT0004431,CUST00219,PROD00018,view,0.112,,1,2025-06-29
INT0004432,CUST00219,PROD00197,purchase,1.0,,2,2025-12-10
INT0004433,CUST00219,PROD00203,view,0.071,,1,2025-07-27
INT0004434,CUST00219,PROD00223,wishlist,0.399,,1,2025-06-24
INT0004435,CUST00219,PROD00051,view,0.156,,1,2025-10-02
INT0004436,CUST00219,PROD00021,view,0.107,,1,2026-06-25
INT0004437,CUST00219,PROD00216,view,0.1,,1,2025-05-26
INT0004438,CUST00219,PROD00035,purchase,1.0,,2,2025-03-20
INT0004439,CUST00219,PROD00234,wishlist,0.362,,1,2025-05-18
INT0004440,CUST00219,PROD00225,view,0.109,,1,2025-07-05
INT0004441,CUST00220,PROD00197,cart,0.629,,1,2025-11-19
INT0004442,CUST00220,PROD00100,wishlist,0.4,,1,2025-07-06
INT0004443,CUST00220,PROD00162,cart,0.675,,1,2025-08-06
INT0004444,CUST00220,PROD00092,purchase,1.0,,1,2025-05-13
INT0004445,CUST00220,PROD00181,purchase,1.0,,2,2025-09-27
INT0004446,CUST00220,PROD00033,view,0.125,,1,2026-02-05
INT0004447,CUST00220,PROD00162,view,0.092,,1,2025-11-23
INT0004448,CUST00220,PROD00101,cart,0.605,,1,2025-12-21
INT0004449,CUST00220,PROD00008,view,0.114,,1,2026-03-16
INT0004450,CUST00220,PROD00118,view,0.097,,1,2025-04-09
INT0004451,CUST00220,PROD00150,purchase,0.912,,1,2026-06-27
INT0004452,CUST00220,PROD00170,view,0.128,,1,2026-04-14
INT0004453,CUST00220,PROD00092,wishlist,0.379,,1,2025-09-15
INT0004454,CUST00220,PROD00006,view,0.105,,1,2026-03-15
INT0004455,CUST00220,PROD00124,view,0.091,,1,2026-03-26
INT0004456,CUST00220,PROD00016,view,0.088,,1,2025-12-28
INT0004457,CUST00220,PROD00184,view,0.127,,1,2025-02-07
INT0004458,CUST00220,PROD00021,view,0.116,,1,2026-06-11
INT0004459,CUST00221,PROD00002,view,0.069,,1,2025-04-13
INT0004460,CUST00221,PROD00018,view,0.131,,1,2025-09-24
INT0004461,CUST00221,PROD00061,purchase,1.0,,1,2025-04-18
INT0004462,CUST00221,PROD00126,cart,0.601,,1,2025-09-25
INT0004463,CUST00221,PROD00064,purchase,0.983,,2,2026-02-03
INT0004464,CUST00221,PROD00085,cart,0.565,,1,2025-02-07
INT0004465,CUST00221,PROD00224,wishlist,0.445,,1,2026-03-10
INT0004466,CUST00221,PROD00201,view,0.11,,1,2025-05-03
INT0004467,CUST00221,PROD00203,wishlist,0.295,,1,2026-05-01
INT0004468,CUST00221,PROD00125,view,0.112,,1,2025-01-02
INT0004469,CUST00221,PROD00064,cart,0.573,,1,2025-07-05
INT0004470,CUST00221,PROD00182,rating,0.777,4.0,1,2026-06-12
INT0004471,CUST00221,PROD00141,rating,0.851,4.0,1,2025-04-09
INT0004472,CUST00221,PROD00199,wishlist,0.41,,1,2025-09-20
INT0004473,CUST00221,PROD00063,wishlist,0.353,,1,2025-11-28
INT0004474,CUST00221,PROD00056,view,0.064,,1,2025-10-30
INT0004475,CUST00221,PROD00007,wishlist,0.285,,1,2025-02-24
INT0004476,CUST00221,PROD00023,view,0.075,,1,2025-07-30
INT0004477,CUST00221,PROD00242,view,0.118,,1,2026-04-14
INT0004478,CUST00221,PROD00181,purchase,0.959,,2,2026-06-12
INT0004479,CUST00221,PROD00133,cart,0.62,,1,2025-10-30
INT0004480,CUST00221,PROD00043,purchase,0.93,,1,2025-09-08
INT0004481,CUST00221,PROD00039,wishlist,0.412,,1,2026-03-02
INT0004482,CUST00222,PROD00231,purchase,1.0,,2,2025-12-30
INT0004483,CUST00222,PROD00089,cart,0.692,,1,2025-04-29
INT0004484,CUST00222,PROD00084,purchase,1.0,,2,2025-07-19
INT0004485,CUST00222,PROD00212,view,0.144,,1,2026-07-02
INT0004486,CUST00222,PROD00075,purchase,1.0,,1,2025-08-04
INT0004487,CUST00222,PROD00059,view,0.131,,1,2025-09-09
INT0004488,CUST00222,PROD00033,view,0.159,,1,2026-04-30
INT0004489,CUST00222,PROD00235,view,0.059,,1,2025-03-04
INT0004490,CUST00222,PROD00135,wishlist,0.362,,1,2026-05-23
INT0004491,CUST00222,PROD00181,view,0.054,,1,2025-10-27
INT0004492,CUST00222,PROD00082,cart,0.66,,1,2026-01-18
INT0004493,CUST00222,PROD00063,wishlist,0.373,,1,2025-11-18
INT0004494,CUST00222,PROD00193,purchase,0.936,,1,2025-08-15
INT0004495,CUST00222,PROD00152,view,0.097,,1,2025-05-09
INT0004496,CUST00222,PROD00105,view,0.154,,1,2026-01-24
INT0004497,CUST00222,PROD00090,view,0.099,,1,2025-08-10
INT0004498,CUST00222,PROD00154,purchase,1.0,,1,2025-01-22
INT0004499,CUST00222,PROD00191,wishlist,0.45,,1,2025-10-12
INT0004500,CUST00222,PROD00075,cart,0.739,,1,2025-12-03
INT0004501,CUST00222,PROD00154,purchase,1.0,,2,2025-09-24
INT0004502,CUST00222,PROD00092,cart,0.601,,1,2025-09-25
INT0004503,CUST00222,PROD00145,purchase,0.924,,1,2026-04-17
INT0004504,CUST00222,PROD00088,rating,1.0,5.0,1,2025-07-11
INT0004505,CUST00222,PROD00193,view,0.095,,1,2026-02-04
INT0004506,CUST00222,PROD00098,cart,0.618,,1,2026-07-02
INT0004507,CUST00222,PROD00077,purchase,0.966,,1,2026-04-17
INT0004508,CUST00222,PROD00201,view,0.052,,1,2025-11-14
INT0004509,CUST00222,PROD00236,rating,0.997,5.0,1,2025-11-25
INT0004510,CUST00222,PROD00231,view,0.165,,1,2026-01-06
INT0004511,CUST00222,PROD00109,wishlist,0.397,,1,2026-01-05
INT0004512,CUST00222,PROD00224,purchase,1.0,,2,2025-09-18
INT0004513,CUST00223,PROD00196,purchase,1.0,,1,2025-04-27
INT0004514,CUST00223,PROD00222,view,0.135,,1,2025-07-20
INT0004515,CUST00223,PROD00057,wishlist,0.377,,1,2026-03-10
INT0004516,CUST00223,PROD00196,purchase,1.0,,1,2026-04-29
INT0004517,CUST00223,PROD00143,cart,0.603,,1,2026-07-03
INT0004518,CUST00223,PROD00230,view,0.113,,1,2025-07-13
INT0004519,CUST00223,PROD00175,purchase,1.0,,1,2025-06-10
INT0004520,CUST00223,PROD00064,purchase,1.0,,2,2025-11-17
INT0004521,CUST00223,PROD00195,purchase,0.995,,1,2025-07-04
INT0004522,CUST00223,PROD00018,view,0.094,,1,2025-06-01
INT0004523,CUST00223,PROD00133,purchase,1.0,,1,2025-02-22
INT0004524,CUST00223,PROD00047,purchase,1.0,,1,2025-06-01
INT0004525,CUST00223,PROD00128,purchase,1.0,,1,2025-06-14
INT0004526,CUST00223,PROD00133,purchase,1.0,,1,2026-05-31
INT0004527,CUST00223,PROD00120,rating,0.856,5.0,1,2025-12-05
INT0004528,CUST00223,PROD00097,view,0.096,,1,2025-02-19
INT0004529,CUST00223,PROD00097,view,0.093,,1,2025-05-10
INT0004530,CUST00223,PROD00122,wishlist,0.453,,1,2025-08-30
INT0004531,CUST00223,PROD00014,purchase,1.0,,1,2026-07-03
INT0004532,CUST00223,PROD00198,purchase,0.956,,1,2025-11-18
INT0004533,CUST00224,PROD00018,view,0.081,,1,2025-02-22
INT0004534,CUST00224,PROD00105,view,0.05,,1,2025-12-20
INT0004535,CUST00224,PROD00073,view,0.152,,1,2026-06-11
INT0004536,CUST00224,PROD00149,wishlist,0.4,,1,2025-05-16
INT0004537,CUST00224,PROD00127,rating,0.952,4.0,1,2026-02-02
INT0004538,CUST00224,PROD00182,view,0.107,,1,2025-10-04
INT0004539,CUST00224,PROD00181,view,0.112,,1,2026-01-24
INT0004540,CUST00224,PROD00116,purchase,0.946,,1,2025-01-16
INT0004541,CUST00224,PROD00036,view,0.134,,1,2025-10-21
INT0004542,CUST00224,PROD00124,view,0.091,,1,2025-12-05
INT0004543,CUST00224,PROD00163,purchase,1.0,,1,2025-04-19
INT0004544,CUST00224,PROD00147,view,0.104,,1,2025-06-24
INT0004545,CUST00224,PROD00101,cart,0.648,,1,2026-07-29
INT0004546,CUST00224,PROD00074,wishlist,0.321,,1,2025-01-11
INT0004547,CUST00224,PROD00187,view,0.144,,1,2026-02-20
INT0004548,CUST00224,PROD00048,cart,0.654,,1,2026-04-17
INT0004549,CUST00224,PROD00033,rating,0.797,4.0,1,2025-07-20
INT0004550,CUST00224,PROD00043,cart,0.468,,1,2026-01-29
INT0004551,CUST00224,PROD00023,view,0.103,,1,2025-07-03
INT0004552,CUST00224,PROD00149,wishlist,0.408,,1,2026-01-27
INT0004553,CUST00224,PROD00124,view,0.128,,1,2026-03-19
INT0004554,CUST00224,PROD00116,view,0.097,,1,2026-05-10
INT0004555,CUST00224,PROD00024,view,0.131,,1,2026-03-12
INT0004556,CUST00225,PROD00083,purchase,1.0,,2,2025-05-04
INT0004557,CUST00225,PROD00172,purchase,0.855,,2,2026-01-13
INT0004558,CUST00225,PROD00132,cart,0.634,,1,2025-03-16
INT0004559,CUST00225,PROD00156,cart,0.528,,1,2026-05-12
INT0004560,CUST00225,PROD00228,view,0.119,,1,2025-09-07
INT0004561,CUST00225,PROD00090,view,0.158,,1,2025-11-03
INT0004562,CUST00225,PROD00059,purchase,1.0,,1,2026-06-29
INT0004563,CUST00225,PROD00105,wishlist,0.269,,1,2025-07-02
INT0004564,CUST00225,PROD00019,view,0.068,,1,2025-12-28
INT0004565,CUST00225,PROD00132,view,0.102,,1,2025-11-19
INT0004566,CUST00225,PROD00245,cart,0.729,,1,2026-06-07
INT0004567,CUST00225,PROD00117,view,0.147,,1,2025-07-12
INT0004568,CUST00225,PROD00118,cart,0.523,,1,2026-07-20
INT0004569,CUST00225,PROD00038,view,0.104,,1,2025-09-08
INT0004570,CUST00225,PROD00173,purchase,1.0,,1,2025-03-27
INT0004571,CUST00225,PROD00225,view,0.084,,1,2025-10-19
INT0004572,CUST00225,PROD00144,cart,0.571,,1,2025-10-11
INT0004573,CUST00225,PROD00193,purchase,0.999,,1,2025-04-08
INT0004574,CUST00225,PROD00207,view,0.131,,1,2025-04-27
INT0004575,CUST00225,PROD00057,rating,0.78,4.0,1,2025-08-23
INT0004576,CUST00225,PROD00106,purchase,1.0,,2,2025-12-26
INT0004577,CUST00225,PROD00090,cart,0.661,,1,2025-08-22
INT0004578,CUST00225,PROD00197,purchase,0.988,,1,2025-03-28
INT0004579,CUST00225,PROD00238,view,0.075,,1,2026-07-06
INT0004580,CUST00226,PROD00231,rating,0.802,4.0,1,2025-01-21
INT0004581,CUST00226,PROD00103,purchase,1.0,,1,2025-12-23
INT0004582,CUST00226,PROD00033,wishlist,0.34,,1,2025-03-02
INT0004583,CUST00226,PROD00224,purchase,0.966,,1,2026-06-08
INT0004584,CUST00226,PROD00002,wishlist,0.344,,1,2025-10-03
INT0004585,CUST00226,PROD00076,cart,0.529,,1,2026-02-05
INT0004586,CUST00226,PROD00077,cart,0.647,,1,2026-07-19
INT0004587,CUST00226,PROD00020,purchase,1.0,,1,2025-11-11
INT0004588,CUST00226,PROD00196,cart,0.514,,1,2025-03-28
INT0004589,CUST00226,PROD00198,cart,0.656,,1,2026-02-15
INT0004590,CUST00226,PROD00247,wishlist,0.407,,1,2025-09-22
INT0004591,CUST00226,PROD00179,purchase,0.988,,3,2025-03-21
INT0004592,CUST00226,PROD00077,view,0.11,,1,2025-09-01
INT0004593,CUST00226,PROD00095,purchase,0.819,,1,2025-09-23
INT0004594,CUST00226,PROD00204,wishlist,0.312,,1,2025-07-08
INT0004595,CUST00226,PROD00031,purchase,1.0,,1,2026-01-29
INT0004596,CUST00226,PROD00040,view,0.124,,1,2025-09-11
INT0004597,CUST00226,PROD00227,purchase,0.931,,1,2026-06-07
INT0004598,CUST00226,PROD00048,wishlist,0.353,,1,2025-01-28
INT0004599,CUST00226,PROD00239,cart,0.494,,1,2026-06-14
INT0004600,CUST00226,PROD00187,view,0.107,,1,2025-10-29
INT0004601,CUST00226,PROD00247,purchase,1.0,,1,2026-05-15
INT0004602,CUST00226,PROD00216,wishlist,0.291,,1,2025-01-06
INT0004603,CUST00226,PROD00220,purchase,1.0,,1,2025-04-28
INT0004604,CUST00226,PROD00132,cart,0.538,,1,2026-07-25
INT0004605,CUST00226,PROD00176,cart,0.647,,1,2025-12-09
INT0004606,CUST00226,PROD00102,cart,0.713,,1,2026-04-01
INT0004607,CUST00226,PROD00163,view,0.092,,1,2026-01-27
INT0004608,CUST00226,PROD00081,view,0.121,,1,2025-12-14
INT0004609,CUST00227,PROD00051,wishlist,0.328,,1,2025-08-25
INT0004610,CUST00227,PROD00006,rating,0.873,2.0,1,2026-07-13
INT0004611,CUST00227,PROD00013,purchase,0.926,,1,2025-10-22
INT0004612,CUST00227,PROD00216,view,0.119,,1,2025-06-17
INT0004613,CUST00227,PROD00058,purchase,1.0,,1,2026-07-17
INT0004614,CUST00227,PROD00168,cart,0.578,,1,2026-04-23
INT0004615,CUST00227,PROD00139,purchase,1.0,,1,2025-02-25
INT0004616,CUST00227,PROD00099,wishlist,0.352,,1,2026-04-17
INT0004617,CUST00227,PROD00194,view,0.063,,1,2026-04-15
INT0004618,CUST00228,PROD00095,purchase,1.0,,2,2025-05-25
INT0004619,CUST00228,PROD00112,view,0.149,,1,2025-05-14
INT0004620,CUST00228,PROD00011,wishlist,0.334,,1,2025-10-24
INT0004621,CUST00228,PROD00191,wishlist,0.287,,1,2025-02-09
INT0004622,CUST00228,PROD00237,view,0.079,,1,2025-06-29
INT0004623,CUST00228,PROD00224,purchase,0.949,,1,2025-02-12
INT0004624,CUST00228,PROD00168,view,0.121,,1,2025-02-12
INT0004625,CUST00228,PROD00105,wishlist,0.29,,1,2025-07-19
INT0004626,CUST00228,PROD00204,view,0.073,,1,2025-06-02
INT0004627,CUST00228,PROD00095,cart,0.608,,1,2026-03-20
INT0004628,CUST00228,PROD00132,purchase,0.993,,1,2025-02-13
INT0004629,CUST00228,PROD00095,view,0.103,,1,2026-01-28
INT0004630,CUST00228,PROD00212,view,0.07,,1,2025-12-09
INT0004631,CUST00228,PROD00181,view,0.072,,1,2026-02-16
INT0004632,CUST00228,PROD00225,cart,0.589,,1,2025-07-20
INT0004633,CUST00228,PROD00096,view,0.061,,1,2025-07-30
INT0004634,CUST00228,PROD00241,view,0.05,,1,2025-08-06
INT0004635,CUST00228,PROD00043,purchase,1.0,,2,2025-10-05
INT0004636,CUST00228,PROD00190,view,0.127,,1,2025-02-18
INT0004637,CUST00229,PROD00065,view,0.079,,1,2025-08-14
INT0004638,CUST00229,PROD00136,wishlist,0.367,,1,2026-02-19
INT0004639,CUST00229,PROD00249,cart,0.691,,1,2025-08-22
INT0004640,CUST00229,PROD00151,purchase,0.957,,1,2026-06-16
INT0004641,CUST00229,PROD00198,rating,0.793,4.0,1,2026-04-02
INT0004642,CUST00229,PROD00074,purchase,1.0,,1,2025-08-26
INT0004643,CUST00229,PROD00036,cart,0.661,,1,2025-03-21
INT0004644,CUST00229,PROD00103,view,0.133,,1,2025-01-05
INT0004645,CUST00229,PROD00033,rating,0.808,5.0,1,2025-03-19
INT0004646,CUST00229,PROD00136,cart,0.685,,1,2026-07-06
INT0004647,CUST00229,PROD00018,purchase,1.0,,1,2025-11-02
INT0004648,CUST00229,PROD00033,view,0.108,,1,2025-10-23
INT0004649,CUST00229,PROD00128,purchase,0.997,,1,2025-03-27
INT0004650,CUST00229,PROD00140,rating,0.96,4.0,1,2025-10-03
INT0004651,CUST00229,PROD00084,view,0.061,,1,2025-01-07
INT0004652,CUST00229,PROD00236,cart,0.648,,1,2026-05-14
INT0004653,CUST00229,PROD00075,purchase,1.0,,2,2025-12-31
INT0004654,CUST00229,PROD00001,cart,0.635,,1,2025-03-01
INT0004655,CUST00229,PROD00006,view,0.062,,1,2025-01-02
INT0004656,CUST00229,PROD00139,view,0.147,,1,2025-07-10
INT0004657,CUST00229,PROD00117,view,0.124,,1,2025-08-03
INT0004658,CUST00229,PROD00185,rating,0.918,4.0,1,2026-07-05
INT0004659,CUST00229,PROD00012,purchase,0.798,,1,2025-06-27
INT0004660,CUST00229,PROD00156,rating,0.644,4.0,1,2025-03-26
INT0004661,CUST00229,PROD00159,cart,0.503,,1,2025-04-27
INT0004662,CUST00230,PROD00152,cart,0.592,,1,2025-02-12
INT0004663,CUST00230,PROD00024,purchase,1.0,,1,2026-06-05
INT0004664,CUST00230,PROD00003,cart,0.668,,1,2025-05-26
INT0004665,CUST00230,PROD00094,wishlist,0.384,,1,2025-01-08
INT0004666,CUST00230,PROD00090,rating,0.735,4.0,1,2026-07-27
INT0004667,CUST00230,PROD00198,purchase,1.0,,1,2026-01-25
INT0004668,CUST00230,PROD00049,rating,0.892,5.0,1,2025-11-16
INT0004669,CUST00230,PROD00020,cart,0.622,,1,2025-07-29
INT0004670,CUST00230,PROD00173,view,0.052,,1,2026-05-01
INT0004671,CUST00230,PROD00157,view,0.107,,1,2025-10-04
INT0004672,CUST00230,PROD00010,view,0.11,,1,2025-07-22
INT0004673,CUST00230,PROD00020,view,0.095,,1,2026-03-28
INT0004674,CUST00230,PROD00137,view,0.117,,1,2026-03-23
INT0004675,CUST00230,PROD00243,view,0.109,,1,2026-03-27
INT0004676,CUST00230,PROD00171,wishlist,0.385,,1,2025-12-28
INT0004677,CUST00230,PROD00125,purchase,0.855,,1,2026-02-01
INT0004678,CUST00230,PROD00031,purchase,1.0,,1,2026-05-23
INT0004679,CUST00230,PROD00162,wishlist,0.334,,1,2026-03-12
INT0004680,CUST00230,PROD00082,purchase,0.889,,1,2025-04-11
INT0004681,CUST00230,PROD00066,purchase,1.0,,1,2025-10-01
INT0004682,CUST00230,PROD00178,cart,0.671,,1,2025-07-21
INT0004683,CUST00230,PROD00171,view,0.154,,1,2026-07-17
INT0004684,CUST00230,PROD00194,view,0.086,,1,2025-12-13
INT0004685,CUST00230,PROD00198,view,0.118,,1,2026-05-28
INT0004686,CUST00230,PROD00231,view,0.153,,1,2025-07-31
INT0004687,CUST00230,PROD00048,purchase,0.979,,1,2025-05-04
INT0004688,CUST00230,PROD00242,purchase,0.989,,1,2025-05-25
INT0004689,CUST00230,PROD00099,view,0.113,,1,2026-01-15
INT0004690,CUST00230,PROD00103,purchase,1.0,,1,2026-02-11
INT0004691,CUST00230,PROD00179,view,0.05,,1,2025-03-20
INT0004692,CUST00230,PROD00082,purchase,0.923,,1,2025-09-15
INT0004693,CUST00231,PROD00081,view,0.097,,1,2026-02-28
INT0004694,CUST00231,PROD00188,view,0.092,,1,2026-04-13
INT0004695,CUST00231,PROD00179,view,0.146,,1,2025-10-11
INT0004696,CUST00231,PROD00052,view,0.125,,1,2025-08-17
INT0004697,CUST00231,PROD00110,purchase,1.0,,1,2025-07-31
INT0004698,CUST00231,PROD00110,purchase,1.0,,1,2026-01-29
INT0004699,CUST00231,PROD00205,cart,0.651,,1,2025-11-05
INT0004700,CUST00231,PROD00219,view,0.136,,1,2026-02-25
INT0004701,CUST00231,PROD00152,wishlist,0.339,,1,2025-10-30
INT0004702,CUST00231,PROD00188,purchase,1.0,,1,2025-02-20
INT0004703,CUST00231,PROD00182,view,0.098,,1,2025-04-02
INT0004704,CUST00231,PROD00206,cart,0.757,,1,2026-05-26
INT0004705,CUST00231,PROD00193,view,0.07,,1,2025-09-26
INT0004706,CUST00231,PROD00064,cart,0.66,,1,2025-11-28
INT0004707,CUST00231,PROD00225,cart,0.628,,1,2025-06-11
INT0004708,CUST00231,PROD00090,cart,0.604,,1,2026-01-25
INT0004709,CUST00231,PROD00142,wishlist,0.338,,1,2025-10-05
INT0004710,CUST00231,PROD00088,view,0.113,,1,2025-03-06
INT0004711,CUST00231,PROD00151,purchase,0.851,,1,2026-01-28
INT0004712,CUST00231,PROD00120,purchase,1.0,,1,2025-09-14
INT0004713,CUST00232,PROD00188,purchase,1.0,,1,2026-03-14
INT0004714,CUST00232,PROD00165,cart,0.709,,1,2026-03-23
INT0004715,CUST00232,PROD00168,view,0.151,,1,2026-06-08
INT0004716,CUST00232,PROD00127,rating,0.803,3.0,1,2025-11-18
INT0004717,CUST00232,PROD00076,cart,0.668,,1,2025-08-18
INT0004718,CUST00232,PROD00016,rating,0.951,5.0,1,2025-06-18
INT0004719,CUST00232,PROD00016,purchase,1.0,,1,2026-01-04
INT0004720,CUST00232,PROD00166,view,0.085,,1,2025-08-08
INT0004721,CUST00232,PROD00125,view,0.106,,1,2025-12-08
INT0004722,CUST00232,PROD00150,view,0.055,,1,2026-07-15
INT0004723,CUST00232,PROD00112,view,0.093,,1,2026-05-06
